IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.103.57,8443,8443,true,SIN,Asia Pacific,Singapore,122,4.35
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,4.35
47.74.5.99,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.34
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.34
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,69,4.34
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,37,4.34
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.34
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.34
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.34
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.33
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,4.33
47.74.45.143,2087,2087,true,NRT,Asia Pacific,Tokyo,100,4.33
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,57,4.32
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.32
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,4.31
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,93,4.31
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,90,4.31
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,4.30
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,22,4.30
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,4.30
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,4.30
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,4.29
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,31,4.29
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.29
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,4.29
8.218.156.91,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.29
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,4,4.28
47.74.36.154,8443,8443,true,NRT,Asia Pacific,Tokyo,85,4.28
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,9,4.28
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.28
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,4.27
8.222.254.91,2053,2053,true,SIN,Asia Pacific,Singapore,75,4.27
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,92,4.27
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,4.27
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,88,4.27
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.27
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,102,4.27
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,123,4.26
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.26
47.91.16.214,2095,2095,false,NRT,Asia Pacific,Tokyo,73,4.25
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.25
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,84,4.24
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,4.24
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,13,4.24
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,4.24
47.74.36.154,2053,2053,true,NRT,Asia Pacific,Tokyo,101,4.23
8.222.211.16,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.23
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.23
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,224,4.23
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,4.22
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,48,4.22
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.22
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,75,4.22
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,4.21
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.20
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.20
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,4.19
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,4.19
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,23,4.18
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,4.18
47.74.37.50,2082,2082,false,NRT,Asia Pacific,Tokyo,69,4.18
47.245.93.74,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.18
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,4.17
8.219.170.180,8443,8443,true,SIN,Asia Pacific,Singapore,115,4.17
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,4.17
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,4.17
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,29,4.17
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,3,4.17
47.74.36.154,2087,2087,true,NRT,Asia Pacific,Tokyo,96,4.17
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.16
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,47,4.16
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,18,4.15
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,4.15
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.14
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,37,4.14
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,3,4.14
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,4.14
47.236.14.118,443,443,true,SIN,Asia Pacific,Singapore,57,4.14
47.245.93.74,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.14
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,6,4.14
8.217.145.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,4.14
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,106,4.14
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,37,4.13
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,35,4.13
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.13
8.222.221.109,2096,2096,true,SIN,Asia Pacific,Singapore,93,4.13
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.12
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,4.11
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,102,4.11
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.11
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,4.11
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,14,4.11
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.11
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,4.11
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,100,4.11
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,103,4.10
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,56,4.10
47.236.11.84,2096,2096,true,SIN,Asia Pacific,Singapore,57,4.10
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,4.09
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,100,4.09
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,108,4.09
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.08
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,35,4.08
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.07
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,4.07
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,4.06
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,4.06
47.236.14.118,443,443,true,SIN,Asia Pacific,Singapore,70,4.06
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.06
8.219.13.143,2083,2083,true,SIN,Asia Pacific,Singapore,43,4.06
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,62,4.05
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,57,4.05
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,86,4.04
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.04
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,20,4.04
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,37,4.04
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,4.04
47.74.58.205,2053,2053,true,NRT,Asia Pacific,Tokyo,139,4.03
8.219.73.188,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.03
47.74.36.154,8080,8080,false,NRT,Asia Pacific,Tokyo,85,4.02
8.219.1.92,8443,8443,true,SIN,Asia Pacific,Singapore,44,4.02
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.02
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,22,4.02
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.02
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,61,4.01
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,4.01
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,60,4.00
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,79,4.00
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.00
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,4.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,3.99
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,3.99
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,46,3.99
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.99
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,3.99
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,3,3.99
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,116,3.99
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,37,3.99
47.74.36.154,2086,2086,false,NRT,Asia Pacific,Tokyo,74,3.99
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,36,3.98
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,3.98
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.98
8.218.156.91,2087,2087,true,HKG,Asia Pacific,Hong Kong,131,3.97
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,18,3.97
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,3.97
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.97
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.97
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,17,3.96
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,3.96
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,3.96
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,20,3.96
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,3.96
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,3.96
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,3.96
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.95
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,160,3.95
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.95
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,3.95
8.217.167.88,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,3.95
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,32,3.95
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,3.94
47.254.66.75,443,443,true,SJC,North America,San Jose,176,3.94
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,32,3.94
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,81,3.93
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,8,3.93
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,3.93
47.91.16.214,80,80,false,NRT,Asia Pacific,Tokyo,72,3.93
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,153,3.93
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,45,3.93
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,107,3.92
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,3.92
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.92
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,80,3.92
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,3.92
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,3.91
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,119,3.91
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,3.91
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,120,3.90
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,67,3.90
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,3.90
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,38,3.90
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,3.90
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,37,3.90
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,6,3.90
8.222.202.163,2053,2053,true,SIN,Asia Pacific,Singapore,89,3.89
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,67,3.89
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,14,3.88
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.88
8.219.170.180,8880,8880,false,SIN,Asia Pacific,Singapore,12,3.87
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,75,3.87
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,3.87
8.219.170.223,2082,2082,false,SIN,Asia Pacific,Singapore,12,3.87
8.219.206.180,80,80,false,SIN,Asia Pacific,Singapore,6,3.87
8.217.167.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,3.86
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,3.86
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,3.85
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,25,3.85
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,3.85
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,49,3.85
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,59,3.84
8.219.242.208,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.84
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,64,3.84
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.84
8.219.111.147,2082,2082,false,SIN,Asia Pacific,Singapore,21,3.84
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.84
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,3.84
47.91.31.231,8880,8880,false,NRT,Asia Pacific,Tokyo,75,3.83
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.83
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,3.83
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.83
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,3.83
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,35,3.82
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,124,3.82
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,3.82
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,3.82
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,111,3.81
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,66,3.81
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,61,3.81
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,183,3.81
8.219.84.102,2095,2095,false,SIN,Asia Pacific,Singapore,11,3.81
8.219.12.152,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.81
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,9,3.80
8.222.244.123,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.80
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,3.79
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,130,3.79
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,13,3.79
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,3.79
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,5,3.78
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,12,3.77
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,36,3.77
47.74.43.95,8080,8080,false,NRT,Asia Pacific,Tokyo,85,3.77
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,82,3.77
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.77
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,16,3.76
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,3.76
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.76
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.75
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,3.75
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,48,3.74
8.217.239.116,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,3.74
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.74
47.74.37.50,2052,2052,false,NRT,Asia Pacific,Tokyo,87,3.74
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,119,3.73
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,3.73
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,41,3.73
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,84,3.73
47.91.16.214,2082,2082,false,NRT,Asia Pacific,Tokyo,81,3.73
8.222.249.98,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.72
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,16,3.72
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,5,3.72
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,134,3.72
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,127,3.71
8.217.167.88,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,3.71
8.219.73.21,8080,8080,false,SIN,Asia Pacific,Singapore,9,3.71
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.71
8.219.13.143,2086,2086,false,SIN,Asia Pacific,Singapore,24,3.71
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,3.70
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,87,3.70
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,86,3.70
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.70
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,53,3.70
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,3.69
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,3.69
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,43,3.69
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,46,3.69
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,57,3.69
8.218.158.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,3.69
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,3.69
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,15,3.69
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.68
47.74.13.122,2095,2095,false,NRT,Asia Pacific,Tokyo,73,3.68
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.68
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,3.68
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,3.68
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,3.68
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,88,3.68
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,58,3.67
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,3.67
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,84,3.67
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,54,3.67
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.67
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,65,3.67
8.219.103.126,2086,2086,false,SIN,Asia Pacific,Singapore,9,3.67
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,17,3.67
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,28,3.65
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,126,3.65
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,94,3.65
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,3.65
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.65
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,4,3.64
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,25,3.64
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,51,3.64
8.222.213.221,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.64
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,3.64
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,3.63
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,20,3.62
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,3.62
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,11,3.62
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,38,3.61
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,28,3.61
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,44,3.61
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,121,3.61
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,3.60
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,41,3.60
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,3.59
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,40,3.59
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,3.59
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.59
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,3.59
8.218.110.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,3.58
8.219.174.142,80,80,false,SIN,Asia Pacific,Singapore,41,3.58
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,101,3.58
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,139,3.57
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,29,3.57
8.219.13.143,443,443,true,SIN,Asia Pacific,Singapore,55,3.57
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,3.57
47.88.85.197,2095,2095,false,SJC,North America,San Jose,187,3.57
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.56
8.218.110.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,3.55
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,3.55
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,3.55
47.74.13.122,2086,2086,false,NRT,Asia Pacific,Tokyo,71,3.55
8.219.126.3,8080,8080,false,SIN,Asia Pacific,Singapore,10,3.54
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.54
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,17,3.54
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,3.54
8.222.202.163,2086,2086,false,SIN,Asia Pacific,Singapore,16,3.54
47.74.45.143,8880,8880,false,NRT,Asia Pacific,Tokyo,132,3.53
8.219.210.64,8443,8443,true,SIN,Asia Pacific,Singapore,76,3.53
47.74.58.205,2096,2096,true,NRT,Asia Pacific,Tokyo,116,3.53
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,130,3.53
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,73,3.52
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,3.52
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,3.52
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,3.52
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,3.51
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,3.51
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,6,3.51
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,3.50
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,50,3.50
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,3.49
47.74.9.137,8880,8880,false,NRT,Asia Pacific,Tokyo,91,3.49
8.218.156.91,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.49
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,65,3.49
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,3.48
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,13,3.48
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.48
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,3.47
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,3.47
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,3.47
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.47
